Wave,Spawnpoint,Bot Number,Damage Dealt,Time Alive,Escaped
5,3,8,10,13.43999,0
5,2,3,3,17.14,0
5,1,9,9,15.14,0
5,1,5,22,18.42,0
5,2,4,0,20.68001,0
5,2,9,5,21.64,0
5,4,5,11,24.14,0
5,3,6,4,24.36,0
6,3,0,0,1.899994,0
6,4,1,0,2.920013,0
6,4,0,2,3.459991,0
6,4,3,0,2.240005,0
6,1,2,0,3.220001,0
6,4,2,0,3.320007,0
6,1,0,7,4.720001,0
6,4,6,0,1.76001,0
6,2,2,4,3.960007,0
6,2,4,0,3.680008,0
6,1,3,5,4.220001,0
6,3,2,3,5.080002,0
6,3,1,4,5.780014,0
6,3,6,3,3.800003,0
6,4,5,0,4.580002,0
6,1,7,0,4.100006,0
6,3,7,0,4.12001,0
6,4,7,6,4.300003,0
6,1,6,0,5.820007,0
6,1,8,0,4.940002,0
6,4,8,9,5.080002,0
6,2,3,5,9.199997,0
6,4,9,8,6.479996,0
6,1,5,7,9,0
6,2,0,14,13.25999,0
6,2,8,0,10.48,0
6,1,4,12,12.52,0
6,2,5,6,14.86,0
6,3,9,17,13.22,0
6,3,4,9,15.96001,0
6,1,1,11,17.96001,0
6,3,5,15,16.92,0
6,2,6,10,18.60001,0
6,3,3,12,20.52,0
6,3,8,3,18.74001,0
6,2,7,13,20.8,0
6,1,9,23,22.02,0
6,4,4,10,27.06,0
6,2,9,24,24.95999,0
6,2,1,28,33.12001,0
7,1,4,0,2.119995,0
7,2,3,0,2.860001,0
7,2,5,0,2.419998,0
7,2,2,4,4.039993,0
7,4,3,0,3.559998,0
7,4,2,8,4.800003,0
7,3,3,6,4.819992,0
7,3,4,5,5.139999,0
7,3,6,0,4.5,0
7,4,7,0,4.159988,0
7,1,9,0,3.180008,0
7,4,5,3,5.299988,0
7,4,9,0,4.400009,0
7,4,4,2,7.139999,0
7,2,4,13,7.159988,0
7,1,5,0,7.319992,0
7,2,0,3,10.90001,0
7,4,6,0,8.019989,0
7,3,9,7,7.740005,0
7,3,2,3,11.58,0
7,3,7,0,9.459991,0
7,1,8,3,10.10001,0
7,1,7,6,13.81999,0
7,1,0,5,18.68001,0
7,3,1,0,18.52,0
7,2,6,11,16.31999,0
7,2,8,0,15.8,0
7,1,1,35,19.88,0
7,1,3,10,19.25999,0
7,3,0,23,20.96001,0
7,4,1,3,21.68001,0
7,2,1,17,22.2,0
7,4,8,6,19.70001,0
7,1,6,6,21,0
7,3,5,13,21.89999,0
