Wave,Spawnpoint,Bot Number,Damage Dealt,Time Alive,Escaped
5,2,2,10,5.779999,0
5,4,1,4,7.139999,0
5,4,9,3,3.940002,0
5,1,11,4,4.779999,0
5,4,11,7,4.779999,0
5,2,3,7,9.199997,0
5,3,2,3,10.40001,0
5,3,10,7,7.199997,0
5,2,10,0,7.460007,0
5,3,7,7,9.100006,0
5,2,8,5,8.880005,0
5,3,5,7,11.45999,0
5,3,8,0,10.12001,0
5,4,0,12,15.92001,0
5,1,10,6,10.89999,0
5,3,1,0,15.74001,0
5,3,6,8,13.62,0
5,4,7,0,13.94,0
5,1,8,15,13.66,0
5,3,11,7,13.02,0
5,2,7,21,17.96001,0
5,3,0,12,21.70001,0
5,1,1,16,21.22,0
5,2,0,10,22.8,0
5,1,4,16,22.42,0
5,4,10,17,22.7,0
5,2,6,6,25.31999,0
5,3,3,17,27.96001,0
5,2,5,11,26.98,0
5,2,4,15,28.38,0
5,1,7,14,27.34001,0
5,4,2,20,30.90001,0
5,1,5,24,29.48,0
5,2,11,21,28.22,0
5,1,9,8,30.90001,0
5,4,8,18,32.18001,0
5,3,4,20,34.28,0
5,2,9,13,37.38,0
5,4,5,27,45.78,1
5,4,6,29,47.89999,1
5,3,9,28,47.23999,1
6,4,1,0,2.959991,0
6,1,4,0,2.439972,0
6,1,3,0,3.359985,0
6,2,3,2,3.639984,0
6,4,5,0,2.619995,0
6,3,0,0,5.540009,0
6,2,5,0,3.399994,0
6,3,1,1,5.76001,0
6,3,3,6,5.679993,0
6,1,0,0,7.919983,0
6,3,11,0,2.76001,0
6,3,10,0,5.399994,0
6,2,7,0,7.119995,0
6,2,4,6,9.019989,0
6,3,9,1,7.440002,0
6,1,8,0,8,0
6,1,11,0,6.860016,0
6,2,11,3,7.300018,0
6,2,9,5,9,0
6,2,10,10,8.960022,0
6,4,4,4,12.85999,0
6,3,7,9,11.76001,0
6,1,9,8,11.74002,0
6,4,6,12,13.82001,0
6,1,7,7,13.82001,0
6,4,0,5,17.84,0
6,2,6,0,15.23999,0
6,4,2,13,17.42001,0
6,4,8,5,15.16,0
6,3,4,10,17.73999,0
6,1,10,0,14.70001,0
6,4,10,19,14.74002,0
6,2,8,15,16.5,0
6,3,2,3,20.78,0
6,4,7,9,18.91998,0
6,4,9,7,19.02002,0
6,2,0,18,24.23999,0
6,2,2,18,27.30002,0
6,1,5,14,26.44,0
6,1,1,26,30.04001,0
6,4,3,26,30.01999,0
6,1,2,17,30.76001,0
6,1,6,21,30.45999,0
6,3,6,22,33.06,0
6,3,8,21,33.62,0
6,3,5,25,39,1
6,4,11,31,46.48001,1
6,2,1,26,52.16,0
7,3,0,3,3.940002,0
7,1,4,0,3.259979,0
7,1,2,0,4.300018,0
7,1,6,0,2.820007,0
7,3,1,0,5.680023,0
7,4,1,2,6.660004,0
7,4,8,0,3.5,0
7,2,9,0,3.240021,0
7,1,8,0,5.480011,0
7,4,9,0,5.480011,0
7,2,3,5,8.559998,0
7,3,3,0,9.619995,0
7,4,0,6,11.29999,0
7,3,2,5,10.32001,0
7,2,10,0,7.080017,0
7,1,0,16,13.92001,0
7,2,11,11,9.100006,0
7,3,8,6,11.42001,0
7,2,1,15,15.40002,0
7,4,3,10,14.45999,0
7,2,8,3,12.80002,0
7,3,11,5,11.47998,0
7,2,5,7,15.85999,0
7,4,6,9,15.58002,0
7,3,9,10,15.46002,0
7,3,6,22,17.78,0
7,1,1,6,20.58002,0
7,3,4,19,19.31998,0
7,1,3,9,19.81998,0
7,3,10,14,16.88,0
7,3,5,10,20.25998,0
7,1,9,5,18.38,0
7,1,5,15,20.41998,0
7,1,10,18,18.42001,0
7,2,7,4,19.94,0
7,4,5,17,24.89999,0
7,2,4,30,25.94,0
7,4,4,15,26.39999,0
7,4,2,27,30.72,0
7,2,0,10,32.60001,0
7,1,7,23,30.84,0
7,4,10,28,35.02002,0
7,4,7,29,38.67999,1
7,1,11,8,40.94,0
7,2,2,21,46.16,1
7,3,7,38,44.12,1
7,2,6,22,45.01999,1
7,4,11,30,43.22,1
8,2,0,0,2.540009,0
8,2,1,0,2.920013,0
8,4,2,0,3.919983,0
8,1,4,4,4.019989,0
8,1,6,0,3.160004,0
8,2,5,6,4.699982,0
8,2,7,0,4.200012,0
8,3,1,4,7.300018,0
