Wave,Spawnpoint,Bot Number,Damage Dealt,Time Alive,Escaped
4,3,6,6,7.739998,0
4,3,4,9,9.340004,0
4,3,9,17,7.100006,0
4,1,9,8,7.400002,0
4,3,11,7,6.900002,0
4,3,0,24,13.1,0
4,3,10,7,8.860008,0
4,1,4,0,12.08,0
4,1,5,15,12.7,0
4,3,3,24,14.14,0
4,3,1,23,15.94,0
4,2,0,11,16.76,0
4,1,11,15,11.91999,0
4,4,6,0,14.75999,0
4,2,10,4,12.9,0
4,2,8,4,14.42001,0
4,1,8,11,14.93999,0
4,4,10,9,14.52,0
4,2,11,6,15.02,0
4,4,2,10,20.88,0
4,1,10,11,17.16,0
4,2,3,11,21.92,0
4,4,7,5,20.54,0
4,1,2,9,23.26001,0
4,3,5,29,23.03999,0
4,4,3,14,24.40001,0
4,1,7,24,22.56001,0
4,1,0,7,26.6,0
4,2,7,10,24.93999,0
4,4,9,9,26.08001,0
4,2,9,20,26.68,0
4,2,5,5,31.92,0
4,4,4,24,37,0
5,4,2,0,2.73999,0
5,4,1,0,3.539993,0
5,2,2,0,3.699997,0
5,3,2,3,3.860001,0
5,3,5,0,2.87999,0
5,2,1,0,5.300003,0
5,3,0,16,7.639999,0
5,3,8,7,4.700012,0
5,3,4,16,6.979996,0
5,3,9,6,4.720001,0
5,4,6,5,7.459991,0
5,4,10,5,5.539993,0
5,3,3,12,9.179993,0
5,2,5,4,8.720001,0
5,1,4,15,10.36,0
5,1,6,9,9.439987,0
5,3,10,19,7.580002,0
5,4,7,0,9.900009,0
5,1,0,15,13.68001,0
5,1,3,5,12.34,0
5,3,1,19,13.64,0
5,4,8,5,11.08,0
5,4,0,16,16.76001,0
5,2,9,5,12.18001,0
5,2,11,4,11.58,0
5,1,2,17,16.79999,0
5,1,9,6,13.68001,0
5,2,4,17,17.87999,0
5,4,4,5,18.57999,0
5,1,8,19,16.92,0
5,2,8,6,17,0
5,1,7,8,18.02,0
5,4,5,22,20.21999,0
5,2,0,19,23.52,0
5,1,10,20,18.8,0
5,3,11,12,18.75999,0
5,4,3,4,23.39999,0
5,1,11,29,19.92,0
5,1,1,3,26.06,0
5,4,9,4,24.82001,0
5,2,10,19,24.78,0
5,3,7,15,26.56,0
5,1,5,14,30.78,0
5,3,6,36,31.25999,0
5,4,11,18,30.37999,0
5,2,6,7,34.36,0
5,2,3,26,39.31999,0
5,2,7,19,39.12001,0
6,2,1,0,1.76001,0
6,1,0,0,2.459991,0
6,3,1,3,3.779999,0
6,2,6,0,1.340012,0
6,2,0,0,4.619995,0
6,4,5,0,3.259995,0
6,1,2,0,5.080002,0
6,3,2,10,5.479996,0
6,3,5,3,4.300003,0
6,2,4,0,4.940002,0
6,4,6,6,4.360001,0
6,3,7,5,4.220001,0
6,1,7,5,4.5,0
6,4,2,7,7.339996,0
6,1,3,6,7.019989,0
6,3,9,6,4.479996,0
6,3,11,2,3.459991,0
6,2,10,0,4.639999,0
6,1,10,6,4.919998,0
6,2,3,3,8.659988,0
6,4,10,0,5.919998,0
6,3,8,5,7.5,0
6,2,9,0,7.419998,0
6,3,0,24,12.36,0
6,4,0,14,13.48,0
6,4,7,0,11.24001,0
6,1,11,5,9.759995,0
6,1,8,1,11.76001,0
6,4,4,0,13.81999,0
6,1,4,4,14.36,0
6,2,8,4,12.44,0
6,3,6,16,13.94,0
6,2,11,8,12.89999,0
6,4,1,16,18.82001,0
6,4,3,15,18,0
6,2,5,17,17.95999,0
6,4,11,5,15.58,0
6,2,2,14,20.3,0
6,3,3,32,20.08,0
6,1,5,25,20.48,0
6,2,7,3,20.36,0
6,4,9,10,21.7,0
6,1,9,19,22.82001,0
6,4,8,7,24.24001,0
6,3,10,28,25.16,0
6,1,6,4,28.24001,0
6,3,4,31,29.36,0
6,1,1,19,31.64,0
7,1,2,0,2.040009,0
7,2,4,0,1.320007,0
7,1,0,1,3.460007,0
7,2,0,1,4.020004,0
7,2,2,3,3.580002,0
7,4,5,0,2.160004,0
7,3,2,4,3.840012,0
7,3,1,7,4.679993,0
7,1,4,4,4.240005,0
7,3,6,0,3.700012,0
7,3,7,2,3.660004,0
7,4,3,1,6.020004,0
7,2,9,0,3.279999,0
7,3,8,5,4.100006,0
7,3,9,0,4.100006,0
7,4,11,0,3.139999,0
7,4,7,10,5.440002,0
7,4,4,6,7.160004,0
7,4,10,4,4.160004,0
7,3,3,3,7.680008,0
7,3,11,9,5.419998,0
7,1,3,0,9.720001,0
7,1,7,0,7.76001,0
7,3,0,15,11.48,0
7,3,5,8,9.080002,0
7,1,6,11,9.480011,0
7,1,5,0,10,0
7,4,8,0,8.76001,0
7,4,2,12,14.04001,0
7,4,0,11,15.38,0
7,3,4,20,14.40001,0
7,3,10,19,11.92,0
7,2,7,13,14,0
7,2,1,9,17.31999,0
7,1,11,11,12.56,0
7,1,1,25,18.94,0
7,1,8,17,16.52,0
7,2,8,3,17.76001,0
7,2,10,5,17.52,0
7,2,11,4,17.89999,0
7,4,6,14,21.08,0
7,2,5,10,24.24002,0
7,2,6,22,23.80002,0
7,2,3,25,26.04001,0
7,4,9,17,25.42,0
7,1,9,10,26.08,0
7,1,10,24,27.37999,0
7,4,1,17,32.23999,0
8,4,1,0,0.8199768,0
8,1,3,0,1.579987,0
8,4,4,0,1.079987,0
8,1,0,0,3.980011,0
8,4,0,2,4.860016,0
