Wave,Spawnpoint,Bot Number,Damage Dealt,Time Alive,Escaped
5,2,1,7,5.860001,0
5,2,3,0,5.019989,0
5,2,4,2,4.619995,0
5,4,5,6,4.919998,0
5,4,4,0,5.459991,0
5,1,7,0,5.5,0
5,3,8,0,5.179993,0
5,3,1,0,9.339996,0
5,3,11,0,4.340012,0
5,1,6,3,6.919998,0
5,1,9,1,6.140015,0
5,3,10,0,5.740005,0
5,4,9,6,6.720001,0
5,3,3,0,9.779999,0
5,1,8,3,7.440002,0
5,4,8,8,7.440002,0
5,4,0,8,11.75999,0
5,4,11,8,6.960007,0
5,2,0,3,12.95999,0
5,3,2,2,12.09999,0
5,2,7,6,9.979996,0
5,1,11,2,8.200012,0
5,2,11,0,8.520004,0
5,3,0,12,14.23999,0
5,4,7,5,11.31999,0
5,2,2,5,14.72,0
5,3,7,11,12.23999,0
5,2,5,8,13.23999,0
5,3,5,6,13.44,0
5,4,6,13,13.28,0
5,3,6,11,14,0
5,2,9,3,12.98001,0
5,4,10,10,14.26001,0
5,3,4,14,18.17999,0
5,1,10,8,16.28001,0
5,4,3,12,22.31999,0
5,2,10,17,19.8,0
5,2,8,8,25.37999,0
5,2,6,13,27.64,0
5,3,9,13,27.68001,0
5,1,5,16,35.23999,0
6,4,3,0,0.8200073,0
6,3,2,0,2,0
6,1,5,0,1.720001,0
6,4,0,4,4.320007,0
6,3,3,0,3.560013,0
6,2,3,0,3.660004,0
6,1,4,4,4.040009,0
6,4,6,3,3.779999,0
6,4,11,0,1.419998,0
6,4,1,0,6.76001,0
6,2,2,2,6.540009,0
6,4,9,3,4.279999,0
6,1,7,0,5.279999,0
6,2,6,0,6.139999,0
6,2,10,0,4.240005,0
6,4,10,6,4.540009,0
6,2,1,0,9.919998,0
6,1,9,0,5.979996,0
6,1,6,0,8.119995,0
6,2,9,0,7.899994,0
6,3,5,3,10.32001,0
6,2,4,14,11.34001,0
6,2,7,6,9.979996,0
6,2,8,5,9.559998,0
6,3,8,10,10.84,0
6,1,11,6,10.3,0
6,4,7,14,13.14,0
6,3,7,11,14.64,0
6,1,2,14,18.16,0
6,3,6,6,17.18001,0
6,1,3,11,18.92,0
6,2,11,9,15.39999,0
6,3,1,12,20.74001,0
6,1,1,7,21.42,0
6,3,0,17,22.74001,0
6,2,0,25,23.96001,0
6,4,4,13,23.24001,0
6,3,4,16,23.74001,0
6,3,9,8,23.16,0
6,3,10,10,23.75999,0
6,4,2,12,28.12001,0
6,1,10,5,24.36,0
6,3,11,17,24.56,0
6,2,5,7,28.58,0
6,1,8,9,27.28,0
6,4,8,20,27.86,0
6,4,5,11,31.88,0
6,1,0,16,35.16,0
7,3,1,0,1.300003,0
7,1,3,0,1.979996,0
7,1,0,0,3.839996,0
7,3,5,0,2.619995,0
7,4,3,0,3.800003,0
7,1,5,0,2.839996,0
7,2,6,0,3.740005,0
7,2,1,2,6.259995,0
7,2,0,2,7.779999,0
7,4,1,0,7.580002,0
7,4,7,6,5.23999,0
7,4,8,5,5,0
7,4,10,3,4.300003,0
7,2,3,3,8.680008,0
7,1,8,2,6.539993,0
7,4,9,5,6.539993,0
7,4,2,11,10.14,0
7,4,0,13,11.82001,0
7,1,10,3,7.300003,0
7,2,9,3,8.360001,0
7,1,6,7,10.38,0
7,4,11,6,8.019989,0
7,1,11,2,8.899994,0
7,3,2,7,13.60001,0
7,2,7,4,12.08,0
7,1,4,10,13.84,0
7,3,9,14,11.81999,0
7,4,6,8,14.10001,0
7,4,4,10,15.12,0
7,3,7,6,13.78,0
7,3,11,3,12.07999,0
7,1,9,0,14.03999,0
7,2,5,12,16.18001,0
7,3,3,19,18.12,0
7,2,10,0,15.94,0
7,3,4,5,19.02,0
7,2,2,20,21.42,0
7,3,0,18,24.82001,0
7,2,4,0,23.89999,0
7,1,7,5,22.56,0
7,4,5,13,23.94,0
7,2,8,9,24.62,0
7,3,10,12,24.2,0
7,1,2,15,29.16,0
7,3,6,18,28.79999,0
7,2,11,21,27.81998,0
7,1,1,20,34.82001,0
7,3,8,19,35.59999,0
8,2,1,0,1.480011,0
8,1,2,0,2.399994,0
8,4,3,0,3.459991,0
8,2,9,0,1.119995,0
8,1,3,0,4.279999,0
8,1,6,0,2.880005,0
8,2,3,6,5,0
8,1,0,0,6.940002,0
8,1,7,2,3.619995,0
8,1,9,0,3.359985,0
8,4,8,5,4.339996,0
8,1,10,0,4.899994,0
8,4,5,7,7.679993,0
8,2,6,7,7.619995,0
8,1,1,6,10.64001,0
8,4,10,3,6.319977,0
8,4,6,6,8.880005,0
8,3,10,0,7.459991,0
8,4,4,10,10.78,0
8,2,2,16,11.86002,0
8,1,11,4,7.599976,0
8,4,11,9,7.599976,0
8,3,6,3,11.16,0
8,3,8,0,10.36002,0
8,2,10,2,9.359985,0
8,3,3,6,13.39999,0
8,2,8,0,10.98001,0
8,2,0,3,15.39999,0
8,2,4,7,13.64001,0
8,1,5,9,13.66,0
8,3,0,12,18.02002,0
8,3,1,10,17.86002,0
8,3,4,19,17.70001,0
8,3,9,7,16.19998,0
8,2,7,4,17.52002,0
8,1,4,17,19.48001,0
8,4,9,18,17.95999,0
8,3,7,15,20.38,0
8,4,7,12,20.67999,0
8,4,0,16,24.54001,0
8,3,2,27,24,0
8,4,1,5,25.26001,0
8,2,11,3,20.87997,0
8,3,5,8,24.56,0
8,1,8,5,23.39999,0
8,4,2,15,27.58002,0
8,3,11,4,24.97998,0
8,2,5,2,29.78,0
9,1,0,0,2.540009,0
9,1,1,0,2.480011,0
9,3,5,0,0.8599854,0
9,4,3,0,2.320007,0
9,2,2,0,2.920013,0
9,3,0,2,4.179993,0
9,3,3,0,3.440002,0
9,2,4,0,3.200012,0
9,4,9,0,0.7399902,0
9,2,7,0,2.679993,0
9,1,2,0,5.320007,0
9,4,5,2,4.179993,0
9,2,9,0,3.559998,0
9,1,8,5,4.399994,0
9,1,9,4,4.179993,0
9,1,6,0,6.019989,0
9,4,2,0,8.600006,0
9,2,0,7,9.679993,0
9,1,4,3,8.040009,0
9,3,10,0,5.519989,0
9,2,3,13,9.720001,0
9,1,3,11,10.23999,0
9,4,4,6,9.959991,0
9,4,1,12,12.76001,0
9,3,1,7,12.84,0
9,3,11,7,7.939972,0
9,3,6,5,11.79999,0
9,3,9,0,10.97998,0
9,2,1,2,15.26001,0
9,3,8,5,12.28,0
9,2,6,0,13.79999,0
9,4,7,6,13.97998,0
9,3,2,10,17.52002,0
9,4,11,16,14.06,0
9,4,6,8,16.75998,0
9,2,5,10,17.51999,0
9,4,10,19,15.51999,0
9,4,0,18,20.78,0
9,2,11,13,15.79999,0
9,1,10,10,16.39999,0
9,2,8,4,17.71997,0
9,1,11,7,16.85999,0
9,4,8,8,19.13998,0
9,1,5,17,22.34,0
9,3,4,9,24.76001,0
9,3,7,14,24.09998,0
9,2,10,14,26.13998,0
9,1,7,4,33.13998,0
10,2,0,0,2.880005,0
10,4,0,6,4.339996,0
10,4,3,0,3.339996,0
10,4,7,0,1.460022,0
10,3,4,0,3.220001,0
10,3,8,0,1.860016,0
10,4,6,0,3.100006,0
10,1,4,6,4.360016,0
10,4,2,0,5.5,0
10,1,0,7,6.880005,0
10,2,6,0,4.200012,0
10,1,1,8,7.140015,0
10,1,6,2,4.660004,0
10,3,1,4,7.660004,0
10,4,5,0,5.980011,0
10,2,5,8,6.399994,0
10,1,5,0,6.420013,0
10,4,9,0,6.120026,0
10,3,0,2,10.66,0
10,2,2,0,9.940002,0
10,3,6,14,8.160004,0
10,2,3,5,10.17999,0
10,4,1,11,12.42001,0
10,1,10,9,8.240021,0
10,4,10,6,9,0
10,2,1,23,14.12,0
10,3,7,5,11.30002,0
10,2,7,0,11.76001,0
10,3,2,9,14.44,0
10,3,11,3,11.76001,0
10,1,7,4,13.86002,0
10,1,9,12,12.94,0
10,2,4,17,16,0
10,1,11,6,13.38,0
10,2,11,6,14.24002,0
10,3,10,5,15.82001,0
10,2,8,10,17.02002,0
10,3,5,7,18.82001,0
10,3,9,5,17.78,0
10,3,3,4,21.57999,0
10,4,11,8,20.06,0
10,4,8,17,22.82001,0
10,4,4,9,25.95999,0
10,1,3,13,28.48001,0
10,2,10,8,26.22,0
10,1,2,10,31.16,0
10,2,9,5,28.18002,0
10,1,8,7,36.5,0
