Wave,Spawnpoint,Bot Number,Damage Dealt,Time Alive,Escaped
5,4,5,12,17.62,0
5,3,2,3,20.28001,0
5,3,7,7,19,0
5,3,8,6,21.16,0
5,4,1,1,26.18001,0
5,2,2,5,25.8,0
5,3,1,20,28.96001,0
5,3,0,0,31.08,0
5,1,5,4,28.86,0
6,4,0,0,3.399994,0
6,3,3,0,2,0
6,3,6,0,0.8200073,0
6,2,1,1,3.719986,0
6,3,2,2,4.019989,0
6,1,2,4,4.259995,0
6,2,6,0,3.399994,0
6,1,8,0,2.519989,0
6,2,7,3,3.839996,0
6,3,8,0,3.599991,0
6,3,5,8,5.5,0
6,4,7,0,4.779999,0
6,4,1,0,7.959991,0
6,4,3,0,7.119995,0
6,1,4,2,7.199997,0
6,2,4,0,7.279999,0
6,4,9,5,6.300003,0
6,1,9,5,6.420013,0
6,2,2,13,10.09999,0
6,1,5,0,9.479996,0
6,2,5,15,9.580002,0
6,2,8,7,8.619995,0
6,4,6,16,9.880005,0
6,1,3,8,11.92,0
6,2,0,16,14.84,0
6,4,4,9,13.18001,0
6,3,1,7,17.12,0
6,2,9,0,13.34001,0
6,3,9,0,14.34001,0
6,4,8,9,14.89999,0
6,1,0,12,20.2,0
6,1,6,11,17.64,0
6,4,5,6,19.02,0
6,3,7,7,18.3,0
6,3,4,17,20.28,0
6,4,2,5,22.07999,0
6,3,0,5,23.64,0
6,2,3,10,22.64,0
6,1,7,8,20.67999,0
6,1,1,8,25.57999,0
7,1,0,0,0.3400116,0
7,2,0,0,2.639999,0
7,2,6,0,1.020004,0
7,1,1,0,3.680008,0
7,1,7,0,1.179993,0
7,2,3,0,3.639999,0
7,1,3,0,4.040009,0
7,3,3,7,4.540009,0
7,2,5,0,3.559998,0
7,3,7,3,3.819992,0
7,1,5,0,5.160004,0
7,3,5,4,5.599991,0
7,3,9,0,3.720001,0
7,4,3,7,7.5,0
7,3,6,6,6.199997,0
7,4,9,0,5.279999,0
7,3,4,12,8.259995,0
7,4,7,4,8.419998,0
7,4,6,0,9.360001,0
7,3,0,0,12.84001,0
7,2,7,5,9.899994,0
7,1,2,20,12.92,0
7,2,4,0,12.04001,0
7,1,6,7,11.44,0
7,3,2,10,15.34,0
7,3,1,5,16.34,0
7,4,8,13,13.09999,0
7,4,4,6,15.28,0
7,4,1,8,17.52,0
7,4,2,11,17.18001,0
7,2,9,12,15.46001,0
7,1,8,15,16.03999,0
7,4,5,9,18.58,0
7,2,2,3,20.32001,0
7,2,8,7,18.12,0
7,3,8,8,19.98,0
7,4,0,2,25.32001,0
7,1,4,12,24.84,0
7,1,9,5,25.72,0
7,2,1,9,33.68001,0
8,2,1,0,2.840012,0
8,2,3,0,2.240005,0
8,1,2,1,3.460007,0
8,3,5,0,2.139999,0
8,1,1,4,4.240005,0
8,3,3,0,3.919998,0
8,4,1,0,5.160004,0
8,3,1,8,5.520004,0
8,3,2,7,5.020004,0
8,1,5,3,4.020004,0
8,4,7,3,3.800003,0
8,3,7,4,4.37999,0
8,4,4,4,6.119995,0
8,2,6,7,5.660004,0
8,4,0,3,8.979996,0
8,1,9,7,4.940002,0
8,3,0,0,10.17999,0
8,3,6,7,7.779999,0
8,1,7,0,7.799988,0
8,2,0,7,11.64,0
8,1,0,2,11.87999,0
8,3,8,11,7.820007,0
8,2,9,4,7.639999,0
8,4,3,4,11,0
8,1,3,0,11.22,0
8,2,2,0,12.82001,0
8,4,9,5,9.680008,0
8,2,7,4,11.31999,0
8,2,4,6,13.2,0
8,2,8,0,11.58,0
8,1,6,6,13.39999,0
8,4,8,0,15.76001,0
8,3,9,5,15.46001,0
8,4,5,8,17.98,0
8,4,6,10,18.22,0
8,1,4,8,20.10001,0
8,2,5,18,20.39999,0
8,1,8,0,20.42001,0
8,4,2,10,25.62001,0
8,3,4,4,25.44,0
9,2,0,0,0.3399963,0
9,1,0,0,2.660004,0
9,1,7,0,0.2399902,0
9,4,1,6,4.399979,0
9,4,5,0,2.659988,0
9,4,6,0,2.380005,0
9,3,1,6,5.199997,0
9,3,4,5,4.240005,0
9,3,8,0,2.540009,0
9,3,2,0,6.159988,0
9,3,9,2,3.540009,0
9,4,2,0,7.37999,0
9,1,9,9,5.460022,0
9,1,2,0,9.159988,0
9,2,7,0,7.040009,0
9,3,6,9,9.019989,0
9,1,8,0,8.52002,0
