Wave,Spawnpoint,Bot Number,Damage Dealt,Time Alive,Escaped
6,1,2,0,5.380005,0
6,4,5,1,3.959991,0
6,3,7,0,4.179993,0
6,1,11,0,2.23999,0
6,4,6,0,4.860001,0
6,4,9,0,3.399994,0
6,2,10,0,3.860001,0
6,2,8,0,5.479996,0
6,3,0,11,9.660004,0
6,4,7,3,6.119995,0
6,3,9,10,5.339996,0
6,3,1,13,9.780014,0
6,3,10,5,5.419998,0
6,4,4,5,10.03999,0
6,4,0,15,12.44,0
6,3,6,5,10.53999,0
6,3,3,10,12.28,0
6,1,5,0,11.52,0
6,1,7,1,10.88,0
6,2,5,5,12.45999,0
6,2,7,5,12.06,0
6,2,1,8,15.26001,0
6,1,4,15,16.42,0
6,2,3,10,17.06,0
6,2,6,5,15.72,0
6,2,11,5,14.12,0
6,2,9,9,15.45999,0
6,3,4,11,18.94,0
6,3,8,14,17.48,0
6,3,11,20,17.28,0
6,4,11,13,18.17999,0
6,1,9,7,19.62,0
6,1,1,5,23.98001,0
6,1,8,15,20.64,0
6,1,3,12,23.68001,0
6,4,10,12,20.93999,0
6,4,8,1,24.45999,0
6,2,4,5,27.72,0
6,2,2,22,29.70001,0
6,1,6,13,30.08,0
7,4,0,0,1.23999,0
7,1,0,2,3.319992,0
7,4,1,0,3.320007,0
7,2,2,0,4.880005,0
7,1,9,0,1.460007,0
7,3,1,5,6.300003,0
7,4,6,3,4.280014,0
7,4,4,0,5.280014,0
7,2,1,5,7.76001,0
7,1,2,0,7.580002,0
7,2,10,0,3.580002,0
7,4,10,0,3.619995,0
7,4,11,0,3.619995,0
7,1,1,9,8.840012,0
7,4,7,0,5.860001,0
7,2,0,7,9.619995,0
7,3,2,7,9.400009,0
7,1,4,0,8.820007,0
7,2,6,3,8.440002,0
7,2,8,4,7.980011,0
7,3,8,0,8.660004,0
7,4,2,11,12.24001,0
7,4,8,10,9.360001,0
7,4,9,0,9.839996,0
7,2,9,2,10.10001,0
7,3,0,14,14.89999,0
7,2,3,10,13.56001,0
7,4,3,9,14.92001,0
7,1,5,18,15.10001,0
7,4,5,12,15.74001,0
7,3,5,10,15.74001,0
7,3,6,31,15.36,0
7,2,4,13,16.58,0
7,3,4,16,18.66,0
7,2,5,0,18.86,0
7,1,3,0,20.82001,0
7,3,3,17,21.06001,0
7,3,7,10,19.78001,0
7,1,7,10,20.3,0
7,2,11,9,18.52,0
7,1,10,7,19.75999,0
7,3,9,16,21.14,0
7,3,11,8,20.48,0
7,2,7,19,23.54001,0
7,3,10,18,23.24001,0
7,1,11,5,24.67999,0
7,1,6,0,29.3,0
7,1,8,6,32.82001,0
8,3,1,0,0.9200134,0
8,2,0,0,3.240021,0
8,3,0,2,3.700012,0
8,2,5,0,2.179993,0
8,1,1,5,4.220001,0
8,4,3,2,3.97998,0
8,4,2,3,4.47998,0
8,1,0,8,6.080017,0
8,2,1,1,8.200012,0
8,4,7,8,5.679993,0
8,1,10,5,4.139984,0
8,1,8,0,5.180023,0
8,2,7,0,7,0
8,4,11,6,4.959991,0
8,4,5,0,8.079987,0
8,3,7,10,7.579987,0
8,2,9,4,8.080017,0
8,4,10,0,7.959991,0
8,4,9,9,8.580017,0
8,2,2,5,12.38,0
8,3,2,15,12.89999,0
8,2,8,5,10.64001,0
8,4,8,7,11.16,0
8,3,9,5,10.72,0
8,2,11,3,9.899994,0
8,1,2,15,15.51999,0
8,3,10,5,11.45999,0
8,3,6,0,13.84,0
8,2,3,17,15.56,0
8,1,4,5,16.62,0
8,1,5,0,16.44,0
8,4,6,16,17.44,0
8,1,9,5,16.52002,0
8,4,4,7,19.69998,0
8,3,5,8,19.34,0
8,4,0,15,22.10001,0
8,3,4,14,20.38,0
8,4,1,26,22.40002,0
8,3,3,13,21.91998,0
8,3,11,17,17.85999,0
8,1,3,0,23.89999,0
8,2,6,3,25.34,0
8,3,8,5,24.62003,0
8,1,6,24,25.66,0
8,1,11,9,24.16,0
8,1,7,0,27.73999,0
8,2,10,5,27.47998,0
8,2,4,14,32.12,0
9,3,1,0,2.819977,0
9,3,0,2,3.380005,0
9,3,2,0,2.579987,0
9,2,1,0,4.139984,0
9,3,3,0,3.820007,0
9,4,4,0,3.359985,0
9,4,1,6,4.97998,0
9,1,2,8,4.799988,0
9,2,6,2,3.720001,0
9,4,3,8,5.76001,0
9,2,11,0,2.940002,0
9,3,7,9,5.100006,0
9,1,4,0,6.720001,0
9,2,7,0,5.399994,0
9,2,0,8,9.399994,0
9,1,11,5,4.099976,0
9,3,9,9,6.159973,0
9,4,10,6,6.419983,0
9,1,10,3,7.259979,0
9,1,5,0,10.14001,0
9,4,0,15,13.23999,0
9,2,9,6,9.379974,0
9,2,8,0,10.32001,0
9,2,5,0,12.14001,0
9,4,2,16,13.94,0
9,1,8,4,11.62,0
9,4,6,0,12.96002,0
9,4,8,13,11.98001,0
9,2,4,11,14.73999,0
9,3,11,5,11.5,0
9,1,7,6,13.66,0
9,4,5,5,15.22,0
9,4,9,0,13.56,0
9,1,3,15,17.35999,0
9,1,0,15,18.95999,0
9,3,10,10,14.44,0
9,3,8,11,15.56,0
9,1,6,3,16.62,0
9,4,7,8,16.38,0
9,3,6,5,18.22,0
9,3,5,8,18.96002,0
9,4,11,1,16.75998,0
9,1,1,21,22.28,0
9,1,9,10,20.29999,0
9,3,4,15,23.13998,0
9,2,3,10,24.95999,0
9,2,2,10,27.04001,0
9,2,10,15,26.44,0
10,4,0,0,3.440002,0
10,4,4,0,2.059998,0
10,4,3,0,2.920013,0
10,3,2,2,3.540009,0
10,2,4,0,2.600006,0
10,1,0,3,4.820007,0
10,1,8,0,1.279999,0
10,4,5,3,4.119995,0
10,3,6,0,4.059998,0
10,2,9,0,2.600006,0
10,2,7,2,3.640015,0
10,1,2,8,6.140015,0
10,2,2,9,6.679993,0
10,4,2,4,6.940002,0
10,4,10,0,3.399994,0
10,1,9,3,4.02002,0
10,4,7,0,6.320007,0
10,3,9,4,5.320007,0
10,4,9,7,5.640015,0
10,1,3,14,8.860016,0
10,3,11,3,6.279999,0
10,4,11,6,6.480011,0
10,3,8,9,9.100006,0
10,1,7,0,10.02002,0
10,1,11,12,9.679993,0
10,1,10,0,10.44,0
10,2,10,6,10.92001,0
10,2,0,6,16.10001,0
10,2,11,0,11.36002,0
10,3,0,8,17.12,0
10,2,1,20,18.04001,0
10,3,4,4,16.67999,0
10,3,7,3,15.17999,0
10,3,3,18,17.82001,0
10,1,4,15,17.46002,0
10,4,6,12,17.74002,0
10,1,6,5,19.34,0
10,4,1,19,22.14001,0
10,3,5,5,20.92001,0
10,4,8,27,20.46002,0
10,2,5,21,23.96002,0
10,2,6,3,23.66,0
10,1,1,19,27.32001,0
10,3,10,29,24.92001,0
10,1,5,9,28.64001,0
10,2,8,12,28.02002,0
10,2,3,16,31.94,0
10,3,1,15,37.02002,0
