Wave,Spawnpoint,Bot Number,Damage Dealt,Time Alive,Escaped
5,4,6,10,15.3,0
5,2,9,16,13.78001,0
5,4,5,18,16.01999,0
5,3,4,8,16.8,0
5,2,7,8,15.8,0
5,2,8,9,15.28001,0
5,1,0,0,21.17999,0
5,4,2,6,22.3,0
5,4,9,11,19.86,0
6,3,0,0,1.180008,0
6,3,1,0,1.12001,0
6,2,0,0,2.540009,0
6,1,0,0,3.12001,0
6,1,3,0,2.220001,0
6,4,0,2,3.720001,0
6,1,1,0,3.740005,0
6,2,1,3,3.980011,0
6,2,4,0,3.340012,0
6,4,5,0,3.340012,0
6,4,8,0,1.940002,0
6,1,7,0,2.940002,0
6,3,7,0,3.180008,0
6,4,7,3,3.740005,0
6,4,2,8,6.800003,0
6,3,9,2,3.520004,0
6,1,8,5,4.559998,0
6,2,2,3,8.060013,0
6,2,6,3,6.5,0
6,1,5,6,7.800003,0
6,3,6,9,8.800003,0
6,3,3,4,10.44,0
6,1,2,8,11.34001,0
6,4,1,9,12.8,0
6,4,3,9,12.10001,0
6,2,3,15,13.32001,0
6,1,9,5,10.56,0
6,1,6,15,12.82001,0
6,2,9,9,12.36,0
6,2,5,7,15.28,0
6,4,4,10,16.42001,0
6,2,7,6,15.10001,0
6,3,4,0,17.40001,0
6,2,8,15,16.12,0
6,1,4,16,19.5,0
6,4,6,3,19.58,0
6,3,5,8,20.24001,0
6,3,2,6,22.42,0
6,4,9,10,21.04001,0
6,3,8,7,21.78,0
7,1,0,0,2.960007,0
7,2,1,0,3.300003,0
7,3,1,0,4.119995,0
7,2,4,0,3.199997,0
7,3,0,1,5.960007,0
7,2,7,0,2.580002,0
7,3,3,2,4.680008,0
7,2,6,0,3.26001,0
7,1,4,5,5.100006,0
7,1,7,2,4.479996,0
7,4,6,2,5.479996,0
7,1,6,0,5.880005,0
7,3,2,3,8.5,0
7,2,9,2,4.979996,0
7,4,5,6,7.639999,0
7,2,3,0,8.800003,0
7,2,0,14,10.74001,0
7,3,4,6,9.779999,0
7,4,8,12,8.880005,0
7,3,9,12,9.740005,0
7,1,8,9,11.38,0
7,4,1,11,15.04001,0
7,3,8,14,11.84,0
7,4,0,3,16.32001,0
7,2,2,7,16.36,0
7,1,5,9,15.46001,0
7,2,5,5,15.48,0
7,1,1,5,17.7,0
7,3,6,10,16.18001,0
7,4,2,9,18.92,0
7,4,4,3,18.34,0
7,3,5,16,18.56,0
7,1,3,12,20.84,0
7,4,9,1,18.64,0
7,1,2,19,24.34,0
7,3,7,12,23.16,0
7,4,3,11,25.7,0
7,4,7,3,24.44,0
7,1,9,3,28.75999,0
7,2,8,0,30.34,0
8,3,0,0,3.160004,0
8,2,0,0,3.220001,0
8,2,2,0,2.360001,0
8,2,5,0,1.940002,0
8,4,1,4,3.940002,0
8,4,2,2,3.440002,0
8,1,2,0,3.76001,0
8,1,0,0,4.800003,0
8,2,1,4,5.5,0
8,2,6,0,3.440002,0
8,3,4,0,4.919998,0
8,3,7,0,3.460007,0
8,1,4,9,5.460007,0
8,3,1,1,8,0
8,2,3,5,7.080002,0
8,2,8,0,5.320007,0
8,1,9,0,5.5,0
8,3,9,0,5.979996,0
8,1,7,5,7.320007,0
8,1,3,0,10.70001,0
8,4,8,8,9.320007,0
8,2,9,6,9.419998,0
8,3,6,15,11.56001,0
8,2,4,10,13.02,0
8,4,4,8,14.04001,0
8,1,1,14,16.32001,0
8,4,6,20,14.56,0
8,1,8,11,15.12,0
8,4,7,18,16.08,0
8,1,6,2,16.62001,0
8,3,5,0,17.62001,0
8,4,5,25,18.34001,0
8,3,3,7,19.68001,0
8,2,7,4,19,0
8,4,9,16,18.18001,0
8,3,2,13,22,0
8,4,0,4,23.12001,0
8,4,3,5,22,0
8,1,5,9,21.22,0
8,3,8,5,22.72,0
9,1,1,0,2.800003,0
9,2,0,0,3.779999,0
9,3,0,3,4.020004,0
9,2,2,0,3.059998,0
9,1,6,0,2.399994,0
9,2,6,0,2.399994,0
9,3,6,0,2.679993,0
9,3,4,0,3.819992,0
9,2,4,4,4.220001,0
9,2,5,3,3.979996,0
9,3,1,0,6.440002,0
9,2,8,3,3.959991,0
9,1,5,5,5.479996,0
9,3,3,2,6.479996,0
9,2,7,6,4.73999,0
9,4,0,0,8.880005,0
9,3,5,3,6.580002,0
9,4,5,9,7.020004,0
9,1,9,4,5.580002,0
9,3,9,3,5.940002,0
9,2,3,11,9.300003,0
9,2,1,14,10.78,0
9,4,6,9,9.440002,0
9,4,2,0,11.89999,0
9,4,9,0,8.400009,0
9,3,2,11,12.06,0
9,4,4,4,11.85999,0
9,4,7,10,11.08,0
9,1,7,6,12.03999,0
9,4,3,9,15.38,0
9,1,0,11,17.67999,0
9,2,9,12,14.09999,0
9,1,4,11,17.62,0
9,3,7,5,16.37999,0
9,3,8,2,16.36,0
9,4,1,14,20.39999,0
9,4,8,7,17.58,0
9,1,3,11,20.66,0
9,1,8,14,21.15999,0
9,1,2,7,30.84,0
10,1,1,0,1.519989,0
10,3,0,0,3.459991,0
10,4,6,0,0.7999878,0
10,3,5,0,1.459991,0
10,2,1,2,3.700012,0
10,4,0,3,4.559998,0
10,3,7,0,1.620026,0
10,2,5,0,2.820007,0
10,1,3,4,3.940002,0
10,3,3,6,4.679993,0
10,3,2,0,5.380005,0
10,2,4,2,4.679993,0
10,4,5,2,4.880005,0
10,1,0,0,7.820007,0
10,3,9,1,3.420013,0
10,4,4,0,6.059998,0
10,2,9,4,4.200012,0
10,3,4,2,6.959991,0
10,1,2,0,8.200012,0
10,2,8,0,5.620026,0
10,1,6,0,6.839996,0
10,1,4,2,8.459991,0
10,2,6,0,7.580017,0
10,4,3,0,9.100006,0
10,4,2,2,10.17999,0
10,2,2,14,11.04001,0
10,2,3,8,11.04001,0
10,4,1,0,13.12,0
10,3,1,4,13.23999,0
10,4,7,0,11,0
10,3,6,9,11.78,0
10,1,8,4,11.52002,0
10,1,7,0,14.16,0
10,4,9,4,14.90002,0
10,3,8,0,16.36002,0
10,1,5,2,18.60001,0
10,2,0,0,22.32001,0
10,2,7,0,18.86002,0
10,1,9,10,19.56,0
10,4,8,5,21.30002,0
