Wave,Spawnpoint,Bot Number,Damage Dealt,Time Alive,Escaped
5,1,1,20,54.28,1
5,2,1,30,54.92001,1
5,4,9,9,52.22,1
5,1,0,13,57.06,1
5,3,10,21,52.76001,1
5,3,8,8,54.22,1
5,1,6,16,55.32001,1
5,3,0,25,58.78,1
5,1,3,30,59.97998,1
5,4,0,11,61.69998,1
5,4,1,21,62.5,1
Wave,Spawnpoint,Bot Number,Damage Dealt,Time Alive,Escaped
1,2,6,33,36.34,1
1,2,0,36,39.76,1
1,4,6,40,37.32,1
1,4,1,14,42.36,1
1,1,6,33,40.86,1
1,2,1,29,43.48,1
1,3,1,32,43.92,1
1,3,9,11,40.24,1
1,1,1,31,44.98,1
1,2,5,44,43.34,1
1,3,3,37,44.74,1
1,4,9,19,41.78,1
1,3,4,23,44.36,1
1,1,7,31,42.86,1
1,3,5,26,44.68,1
1,1,9,37,42.74,1
1,2,4,23,46.12,1
1,1,2,19,47.2,1
1,4,0,30,48.56,1
1,2,3,6,47.12,1
1,4,2,30,47.72,1
1,2,2,32,47.84,1
1,3,8,49,44.9,1
1,3,0,16,49.02,1
1,1,5,60,46.88,1
1,3,2,22,48.62,1
1,2,7,40,46.66,1
1,1,4,32,48.2,1
1,1,8,28,46.8,1
1,4,7,18,47.88,1
1,4,3,38,50.12,1
1,4,4,4,50.48,1
1,4,5,35,50.32,1
1,1,0,37,53.6,1
1,2,9,27,49.48,1
1,1,3,26,52.84,1
1,3,7,18,50.84,1
1,2,8,38,50.88,1
1,4,8,20,51.22,1
1,3,6,35,54.2,1
2,4,5,12,33.76,1
2,3,1,40,41.04,1
2,1,6,30,38.52,1
2,3,2,37,40.72,1
2,1,10,50,37.52,1
2,1,1,39,42.42,1
2,3,3,45,42,1
2,1,3,31,42.12,1
2,4,7,17,40.1,1
2,4,2,25,42.84,1
2,1,9,34,39.36,1
2,3,7,31,40.94,1
2,2,6,17,41.86,1
2,1,7,34,41.98,1
2,1,4,36,43.62,1
2,3,5,24,43.74,1
2,2,3,35,44.94,1
2,2,9,40,42.42,1
2,4,1,31,47.02,1
2,4,4,21,45.54,1
2,3,6,31,44.52,1
2,3,10,27,43.07999,1
2,4,3,17,46.64,1
2,2,2,34,47.42,1
2,1,2,33,47.7,1
2,2,4,20,46.8,1
2,3,9,34,44.64,1
2,4,10,27,44.48,1
2,2,1,28,49.56,1
2,3,4,29,48.34,1
2,1,5,42,48.18,1
2,2,0,39,50.94,1
2,3,8,26,47.12,1
2,4,0,20,51.22,1
2,2,5,26,49.28,1
2,4,9,30,48.02,1
2,4,8,35,48.98,1
2,2,10,16,48.42,1
2,1,0,36,53.56,1
2,3,0,34,54.24,1
2,1,8,38,50.74,1
2,2,7,31,51.38,1
2,1,11,41,49.7,1
2,2,11,41,50.91999,1
2,4,11,20,51.2,1
2,2,8,21,53.96,1
2,4,6,29,55.56,1
2,3,11,34,54.23999,1
3,4,6,19,37.53999,1
3,3,3,36,40.5,1
3,2,1,25,41.64,1
3,1,5,40,39.98,1
3,4,11,20,37.93999,1
3,4,8,22,39.50001,1
3,1,11,28,38.07999,1
3,4,3,17,42.7,1
3,1,2,30,43.60001,1
3,1,10,37,39.74,1
3,2,4,31,43.3,1
3,3,6,27,42.45999,1
3,3,2,39,45.04001,1
3,3,10,48,41.04,1
3,4,10,31,41.05999,1
